Invoice Number,Type,Product Code,Product Name,Description,Quantity,Unit Price,Subtotal,Total,Taxes
INV/2025/00667,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,52.02,52.02,62.94,"{""en_US"": ""21% S""}"
INV/2025/00667,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00667,out_invoice,,,INV/2025/00667,0.00,0.00,0.00,0.00,
INV/2025/00668,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,38.97,38.97,47.15,"{""en_US"": ""21% S""}"
INV/2025/00668,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00668,out_invoice,,,INV/2025/00668,0.00,0.00,0.00,0.00,
INV/2025/00669,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,19.14,19.14,23.16,"{""en_US"": ""21% S""}"
INV/2025/00669,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00669,out_invoice,,,INV/2025/00669,0.00,0.00,0.00,0.00,
INV/2025/00670,out_invoice,,,"Quota mensual relatius als serveis del Canal de Denúncies:
Manteniment de la plataforma web per a la recepció, emmagatzematge
i gestió de denúncies.
Servei externalitzat de gestió, assessorament i
suport de denúncies.",1.00,61.47,61.47,74.38,"{""en_US"": ""21% S""}"
INV/2025/00670,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00670,out_invoice,,,INV/2025/00670,0.00,0.00,0.00,0.00,
INV/2025/00671,out_invoice,,,"Quota mensual relatius als serveis de Delegat de Protecció de Dades:
Manteniment de la plataforma web per a la recepció, emmagatzematge
enfront de l'Agència Espanyola de Protecció de Dades (AGPD).
Atendre les peticions de l'Agència Espanyola de Protecció de Dades.
Consultes il·limitades referent a les funcions i obligacions del DPD.",1.00,43.02,43.02,52.05,"{""en_US"": ""21% S""}"
INV/2025/00671,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00671,out_invoice,,,INV/2025/00671,0.00,0.00,0.00,0.00,
INV/2025/00672,out_invoice,,,"Pago fraccionado mensual correspondiente a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,94.95,94.95,114.89,"{""en_US"": ""21% S""}"
INV/2025/00672,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00672,out_invoice,,,INV/2025/00672,0.00,0.00,0.00,0.00,
INV/2025/00673,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,29.95,29.95,36.24,"{""en_US"": ""21% S""}"
INV/2025/00673,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00673,out_invoice,,,INV/2025/00673,0.00,0.00,0.00,0.00,
INV/2025/00674,out_invoice,,,"Pago fraccionado mensual correspondiente a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,44.95,44.95,54.39,"{""en_US"": ""21% S""}"
INV/2025/00674,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00674,out_invoice,,,INV/2025/00674,0.00,0.00,0.00,0.00,
INV/2025/00675,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,14.95,14.95,18.09,"{""en_US"": ""21% S""}"
INV/2025/00675,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00675,out_invoice,,,INV/2025/00675,0.00,0.00,0.00,0.00,
INV/2025/00676,out_invoice,,,"Cuota mensual relativa a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,54.91,54.91,66.44,"{""en_US"": ""21% S""}"
INV/2025/00676,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00676,out_invoice,,,INV/2025/00676,0.00,0.00,0.00,0.00,
INV/2025/00677,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,14.02,14.02,16.96,"{""en_US"": ""21% S""}"
INV/2025/00677,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00677,out_invoice,,,INV/2025/00677,0.00,0.00,0.00,0.00,
INV/2025/00678,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.96,38.96,47.14,"{""en_US"": ""21% S""}"
INV/2025/00678,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00678,out_invoice,,,INV/2025/00678,0.00,0.00,0.00,0.00,
INV/2025/00679,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en el RGPD-LOPDGDD",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00679,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en la LSSI-CE",1.00,22.24,22.24,26.91,"{""en_US"": ""21% S""}"
INV/2025/00679,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,20.45,20.45,24.74,"{""en_US"": ""21% S""}"
INV/2025/00679,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de Desconexión Digital.
* Mantenimiento experto en el Protocolo de Desconexión Digital",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00679,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00679,out_invoice,,,INV/2025/00679,0.00,0.00,0.00,0.00,
INV/2025/00680,out_invoice,,,"Pago fraccionado mensual correspondiente a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,74.95,74.95,90.69,"{""en_US"": ""21% S""}"
INV/2025/00680,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00680,out_invoice,,,INV/2025/00680,0.00,0.00,0.00,0.00,
INV/2025/00681,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00681,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00681,out_invoice,,,INV/2025/00681,0.00,0.00,0.00,0.00,
INV/2025/00682,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.08,21.08,25.51,"{""en_US"": ""21% S""}"
INV/2025/00682,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00682,out_invoice,,,INV/2025/00682,0.00,0.00,0.00,0.00,
INV/2025/00683,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,31.65,31.65,38.30,"{""en_US"": ""21% S""}"
INV/2025/00683,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00683,out_invoice,,,INV/2025/00683,0.00,0.00,0.00,0.00,
INV/2025/00684,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.93,36.93,44.69,"{""en_US"": ""21% S""}"
INV/2025/00684,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00684,out_invoice,,,INV/2025/00684,0.00,0.00,0.00,0.00,
INV/2025/00685,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,15.80,15.80,19.12,"{""en_US"": ""21% S""}"
INV/2025/00685,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00685,out_invoice,,,INV/2025/00685,0.00,0.00,0.00,0.00,
INV/2025/00686,out_invoice,,,"Cuota mensual relativos a los servicios del Canal de Denuncias:
Mantenimiento de la plataforma web para la recepción, almacenamiento
y gestión de denuncias.
Servicio externalizado de gestión, asesoramiento y
soporte de denuncias.",1.00,91.69,91.69,110.94,"{""en_US"": ""21% S""}"
INV/2025/00686,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00686,out_invoice,,,INV/2025/00686,0.00,0.00,0.00,0.00,
INV/2025/00687,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.24,41.24,49.90,"{""en_US"": ""21% S""}"
INV/2025/00687,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00687,out_invoice,,,INV/2025/00687,0.00,0.00,0.00,0.00,
INV/2025/00688,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.53,41.53,50.25,"{""en_US"": ""21% S""}"
INV/2025/00688,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00688,out_invoice,,,INV/2025/00688,0.00,0.00,0.00,0.00,
INV/2025/00689,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.52,40.52,49.03,"{""en_US"": ""21% S""}"
INV/2025/00689,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00689,out_invoice,,,INV/2025/00689,0.00,0.00,0.00,0.00,
INV/2025/00690,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,38.39,38.39,46.45,"{""en_US"": ""21% S""}"
INV/2025/00690,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00690,out_invoice,,,INV/2025/00690,0.00,0.00,0.00,0.00,
INV/2025/00691,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,60.94,60.94,73.74,"{""en_US"": ""21% S""}"
INV/2025/00691,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00691,out_invoice,,,INV/2025/00691,0.00,0.00,0.00,0.00,
INV/2025/00692,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00692,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00692,out_invoice,,,INV/2025/00692,0.00,0.00,0.00,0.00,
INV/2025/00693,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,36.64,36.64,44.33,"{""en_US"": ""21% S""}"
INV/2025/00693,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00693,out_invoice,,,INV/2025/00693,0.00,0.00,0.00,0.00,
INV/2025/00694,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en el RGPD y en la LOPDGDD",1.00,39.42,39.42,47.70,"{""en_US"": ""21% S""}"
INV/2025/00694,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00694,out_invoice,,,INV/2025/00694,0.00,0.00,0.00,0.00,
INV/2025/00695,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.71,40.71,49.26,"{""en_US"": ""21% S""}"
INV/2025/00695,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00695,out_invoice,,,INV/2025/00695,0.00,0.00,0.00,0.00,
INV/2025/00696,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación al RGPD y a la LOPDGDD
* Mantenimiento experto en RGPD y a la LOPDGDD",1.00,19.48,19.48,23.57,"{""en_US"": ""21% S""}"
INV/2025/00696,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00696,out_invoice,,,INV/2025/00696,0.00,0.00,0.00,0.00,
INV/2025/00697,out_invoice,,,"Pago fraccionado trimestral correspondiente a los siguientes servicios:
* Auditoría Informática de cumplimiento de la Directiva (UE) 2019/882 y su transposición en España mediante la Ley 11/2023",1.00,33.00,33.00,39.93,"{""en_US"": ""21% S""}"
INV/2025/00697,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00697,out_invoice,,,INV/2025/00697,0.00,0.00,0.00,0.00,
INV/2025/00698,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,32.28,32.28,39.06,"{""en_US"": ""21% S""}"
INV/2025/00698,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00698,out_invoice,,,INV/2025/00698,0.00,0.00,0.00,0.00,
INV/2025/00699,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/00699,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00699,out_invoice,,,INV/2025/00699,0.00,0.00,0.00,0.00,
INV/2025/00700,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,41.69,41.69,50.44,"{""en_US"": ""21% S""}"
INV/2025/00700,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00700,out_invoice,,,INV/2025/00700,0.00,0.00,0.00,0.00,
INV/2025/00701,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.80,15.80,19.12,"{""en_US"": ""21% S""}"
INV/2025/00701,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00701,out_invoice,,,INV/2025/00701,0.00,0.00,0.00,0.00,
INV/2025/00702,out_invoice,,,Inicio proyecto adecuación Protección de Datos,1.00,276.50,276.50,334.57,"{""en_US"": ""21% S""}"
INV/2025/00702,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00702,out_invoice,,,INV/2025/00702,0.00,0.00,0.00,0.00,
INV/2025/00703,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso sobre la prevención y el tratamiento del Acoso laboral, sexual y por razón de sexo en el Trabajo",1.00,90.00,90.00,108.90,"{""en_US"": ""21% S""}"
INV/2025/00703,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00703,out_invoice,,,INV/2025/00703,0.00,0.00,0.00,0.00,
INV/2025/00704,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso sobre la prevención y el tratamiento del Acoso laboral, sexual y por razón de sexo en el Trabajo",1.00,90.00,90.00,108.90,"{""en_US"": ""21% S""}"
INV/2025/00704,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00704,out_invoice,,,INV/2025/00704,0.00,0.00,0.00,0.00,
INV/2025/00705,out_invoice,,,Tareas relacionadas con la entrada de la denuncia nº 100550 a través del Sistema de Información Interno de la compañía:,8.00,74.00,592.00,716.32,"{""en_US"": ""21% S""}"
INV/2025/00705,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00705,out_invoice,,,INV/2025/00705,0.00,0.00,0.00,0.00,
INV/2025/00706,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso avanzado de prevención, detección y respuesta contra fraudes en internet 2024 (ca)",5.00,150.00,750.00,907.50,"{""en_US"": ""21% S""}"
INV/2025/00706,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00706,out_invoice,,,INV/2025/00706,0.00,0.00,0.00,0.00,
INV/2025/00707,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso resumido de prevención, detección y respuesta contra fraudes en internet 2024 (ca)",26.00,105.00,2730.00,3303.30,"{""en_US"": ""21% S""}"
INV/2025/00707,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00707,out_invoice,,,INV/2025/00707,0.00,0.00,0.00,0.00,
INV/2025/00708,out_invoice,,,"Factura correspondiente al curso bonificado:
Curso resumido de prevención, detección y respuesta contra fraudes en internet 2024 (ca)",19.00,105.00,1995.00,2413.95,"{""en_US"": ""21% S""}"
INV/2025/00708,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00708,out_invoice,,,INV/2025/00708,0.00,0.00,0.00,0.00,
INV/2025/00709,out_invoice,,,"Factura correspondiente al curso:
Curso resumido de prevención, detección y respuesta contra fraudes en internet 2024 (ca)",9.00,105.00,945.00,1143.45,"{""en_US"": ""21% S""}"
INV/2025/00709,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00709,out_invoice,,,INV/2025/00709,0.00,0.00,0.00,0.00,
INV/2025/00710,out_invoice,,,"Factura correspondiente al curso:
Curso resumido de prevención, detección y respuesta contra fraudes en internet 2024 (es)",10.00,105.00,1050.00,1270.50,"{""en_US"": ""21% S""}"
INV/2025/00710,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00710,out_invoice,,,INV/2025/00710,0.00,0.00,0.00,0.00,
INV/2025/00711,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,15.89,15.89,19.23,"{""en_US"": ""21% S""}"
INV/2025/00711,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00711,out_invoice,,,INV/2025/00711,0.00,0.00,0.00,0.00,
INV/2025/00712,out_invoice,,,"Cuota mensual relativos a los servicios de:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,15.32,15.32,18.54,"{""en_US"": ""21% S""}"
INV/2025/00712,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00712,out_invoice,,,INV/2025/00712,0.00,0.00,0.00,0.00,
INV/2025/00713,out_invoice,,,"Pagament fraccionat mensual corresponent als següents serveis:
* Adequació al RGPD-LOPDGDD
* Manteniment expert en RGPD-LOPDGDD
* Adequació a la LSSI-CE
* Manteniment expert en LSSI-CE",1.00,42.37,42.37,51.27,"{""en_US"": ""21% S""}"
INV/2025/00713,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00713,out_invoice,,,INV/2025/00713,0.00,0.00,0.00,0.00,
INV/2025/00714,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,21.05,21.05,25.47,"{""en_US"": ""21% S""}"
INV/2025/00714,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00714,out_invoice,,,INV/2025/00714,0.00,0.00,0.00,0.00,
INV/2025/00715,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,40.72,40.72,49.27,"{""en_US"": ""21% S""}"
INV/2025/00715,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00715,out_invoice,,,INV/2025/00715,0.00,0.00,0.00,0.00,
INV/2025/00716,out_invoice,,,"Cuota mensual de mantenimiento integral sobre el
Reglamento General de Protección de Datos",1.00,31.91,31.91,38.61,"{""en_US"": ""21% S""}"
INV/2025/00716,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00716,out_invoice,,,INV/2025/00716,0.00,0.00,0.00,0.00,
INV/2025/00717,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación a la LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,12.48,12.48,15.10,"{""en_US"": ""21% S""}"
INV/2025/00717,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00717,out_invoice,,,INV/2025/00717,0.00,0.00,0.00,0.00,
INV/2025/00718,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD
* Adecuación al LSSI-CE
* Mantenimiento experto en LSSI-CE",1.00,44.55,44.55,53.91,"{""en_US"": ""21% S""}"
INV/2025/00718,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00718,out_invoice,,,INV/2025/00718,0.00,0.00,0.00,0.00,
INV/2025/00719,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Análisis, desarrollo y puesta en marcha del Protocolo de acoso laboral,
sexual y por razón de sexo.
* Mantenimiento experto en el Protocolo de acoso laboral,
sexual y por razón de sexo.",1.00,21.49,21.49,26.00,"{""en_US"": ""21% S""}"
INV/2025/00719,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00719,out_invoice,,,INV/2025/00719,0.00,0.00,0.00,0.00,
INV/2025/00720,out_invoice,,,"Quota mensual relatius als serveis de:
* Adequació al RGPD i a la LOPDGDD
* Manteniment expert en RGPD i a la LOPDGDD",1.00,30.70,30.70,37.15,"{""en_US"": ""21% S""}"
INV/2025/00720,out_invoice,,,21% S,0.00,0.00,0.00,0.00,
INV/2025/00720,out_invoice,,,INV/2025/00720,0.00,0.00,0.00,0.00,
INV/2025/00721,out_invoice,,,"Pago fraccionado mensual correspondiente a los siguientes servicios:
* Adecuación al RGPD-LOPDGDD
* Mantenimiento experto en RGPD-LOPDGDD",1.00,15.06,15.06,18.22,"{""en_US"": ""21% S""}"
